ID,FIPS,Year,NumCivLaborForce,Numemployed
21315,30033,2019,743.0,724.0
21316,30035,2019,5744.0,5300.0
21317,30037,2019,365.0,350.0
21318,30039,2019,1708.0,1610.0
21319,30041,2019,7702.0,7410.0
21320,30043,2019,5749.0,5552.0
21321,30045,2019,984.0,953.0
21322,30047,2019,13331.0,12749.0
21323,30049,2019,36148.0,35035.0
21324,30051,2019,948.0,923.0
21325,30053,2019,8148.0,7536.0
21326,30055,2019,953.0,934.0
21327,30057,2019,4789.0,4630.0
21328,30059,2019,961.0,927.0
21329,30061,2019,1775.0,1671.0
21330,30063,2019,64237.0,62103.0
21331,30065,2019,2282.0,2191.0
21332,30067,2019,8986.0,8670.0
21333,30069,2019,268.0,258.0
21334,30071,2019,1884.0,1812.0
21335,30073,2019,2685.0,2582.0
21336,30075,2019,958.0,936.0
21337,30077,2019,2969.0,2858.0
21338,30079,2019,476.0,458.0
21339,30081,2019,20400.0,19543.0
21340,30083,2019,5894.0,5733.0
21341,30085,2019,4526.0,4325.0
21342,30087,2019,3841.0,3642.0
21343,30089,2019,4913.0,4614.0
21344,30091,2019,1742.0,1702.0
21345,30093,2019,17294.0,16620.0
21346,30095,2019,5243.0,5074.0
21347,30097,2019,1816.0,1764.0
21348,30099,2019,2760.0,2667.0
21349,30101,2019,2123.0,2071.0
21350,30103,2019,342.0,332.0
21351,30105,2019,4116.0,3982.0
21352,30107,2019,766.0,737.0
21353,30109,2019,454.0,441.0
21354,30111,2019,82301.0,79581.0
21355,31000,2019,1040540.0,1009434.0
21356,31001,2019,16839.0,16314.0
21357,31003,2019,3602.0,3513.0
21358,31005,2019,228.0,216.0
21359,31007,2019,381.0,367.0
21360,31009,2019,256.0,244.0
21361,31011,2019,2971.0,2892.0
21362,31013,2019,5430.0,5261.0
21363,31015,2019,1081.0,1046.0
21364,31017,2019,1402.0,1353.0
21365,31019,2019,27943.0,27227.0
21366,31021,2019,3509.0,3393.0
21367,31023,2019,4636.0,4519.0
21368,31025,2019,13583.0,13133.0
21369,31027,2019,4539.0,4428.0
21370,31029,2019,2282.0,2232.0
21371,31031,2019,3380.0,3301.0
21372,31033,2019,4400.0,4244.0
21373,31035,2019,3306.0,3203.0
21374,31037,2019,5606.0,5458.0
21375,31039,2019,4763.0,4642.0
21376,31041,2019,6435.0,6285.0
21377,31043,2019,10775.0,10365.0
21378,31045,2019,5005.0,4865.0
21379,31047,2019,13125.0,12740.0
21380,31049,2019,958.0,930.0
21381,31051,2019,3003.0,2913.0
21382,31053,2019,19714.0,19151.0
21383,31055,2019,301008.0,291332.0
21384,31057,2019,1156.0,1128.0
21385,31059,2019,3178.0,3098.0
21386,31061,2019,1487.0,1439.0
21387,31063,2019,1618.0,1567.0
21388,31065,2019,2591.0,2521.0
21389,31067,2019,11054.0,10671.0
21390,31069,2019,1098.0,1067.0
21391,31071,2019,1153.0,1123.0
21392,31073,2019,1104.0,1075.0
21393,31075,2019,411.0,400.0
21394,31077,2019,1229.0,1193.0
21395,31079,2019,32039.0,30935.0
21396,31081,2019,4827.0,4685.0
21397,31083,2019,1786.0,1737.0
21398,31085,2019,620.0,604.0
21399,31087,2019,1263.0,1222.0
21400,31089,2019,5755.0,5610.0
21401,31091,2019,420.0,408.0
21402,31093,2019,3381.0,3264.0
21403,31095,2019,4161.0,4050.0
21404,31097,2019,2069.0,1999.0
21405,31099,2019,3801.0,3718.0
21406,31101,2019,4626.0,4479.0
21407,31103,2019,589.0,574.0
21408,31105,2019,2035.0,1975.0
21409,31107,2019,4623.0,4488.0
21410,31109,2019,178068.0,173232.0
21411,31111,2019,18390.0,17769.0
21412,31113,2019,474.0,460.0
21413,31115,2019,417.0,400.0
21414,31117,2019,447.0,436.0
21415,31119,2019,19903.0,19360.0
21416,31121,2019,4056.0,3929.0
21417,31123,2019,2614.0,2541.0
21418,31125,2019,1991.0,1932.0
21419,31127,2019,3638.0,3508.0
21420,31129,2019,2405.0,2341.0
21421,31131,2019,8446.0,8182.0
21422,31133,2019,1481.0,1440.0
21423,31135,2019,1825.0,1785.0
21424,31137,2019,4993.0,4865.0
21425,31139,2019,4116.0,4008.0
21426,31141,2019,17758.0,17249.0
21427,31143,2019,2933.0,2853.0
21428,31145,2019,5874.0,5719.0
21429,31147,2019,4258.0,4125.0
21430,31149,2019,874.0,848.0
21431,31151,2019,7416.0,7179.0
21432,31153,2019,97712.0,94941.0
21433,31155,2019,11288.0,10979.0
21434,31157,2019,18325.0,17665.0
21435,31159,2019,8914.0,8657.0
21436,31161,2019,2687.0,2614.0
21437,31163,2019,1682.0,1629.0
21438,31165,2019,745.0,725.0
21439,31167,2019,3524.0,3435.0
21440,31169,2019,2792.0,2721.0
21441,31171,2019,428.0,413.0
21442,31173,2019,3057.0,2921.0
21443,31175,2019,2138.0,2070.0
21444,31177,2019,11281.0,10959.0
21445,31179,2019,5786.0,5638.0
21446,31181,2019,1677.0,1621.0
21447,31183,2019,569.0,554.0
21448,31185,2019,7326.0,7136.0
21449,32000,2019,1566380.0,1505228.0
21450,32001,2019,11219.0,10822.0
21451,32003,2019,1150076.0,1103405.0
21452,32005,2019,23512.0,22587.0
21453,32007,2019,27691.0,26871.0
21454,32009,2019,441.0,424.0
21455,32011,2019,1115.0,1089.0
21456,32013,2019,8394.0,8149.0
21457,32015,2019,3255.0,3152.0
21458,32017,2019,2118.0,2034.0
21459,32019,2019,23519.0,22393.0
21460,32021,2019,2068.0,1986.0
21461,32023,2019,17518.0,16617.0
21462,32027,2019,2607.0,2503.0
21463,32029,2019,2088.0,2010.0
21464,32031,2019,259464.0,251077.0
21465,32033,2019,4693.0,4553.0
21466,32510,2019,26603.0,25556.0
21467,33000,2019,773432.0,753315.0
21468,33001,2019,31571.0,30758.0
21469,33003,2019,23990.0,23369.0
21470,33005,2019,40704.0,39623.0
21471,33007,2019,14716.0,14239.0
21472,33009,2019,49587.0,48467.0
21473,33011,2019,242758.0,236249.0
21474,33013,2019,83811.0,81879.0
21475,33015,2019,188612.0,183381.0
21476,33017,2019,74513.0,72725.0
21477,33019,2019,23168.0,22626.0
21478,34000,2019,4522178.0,4367251.0
21479,34001,2019,121729.0,115811.0
21480,34003,2019,484575.0,470940.0
21481,34005,2019,232247.0,224918.0
21482,34007,2019,254506.0,244570.0
21483,34009,2019,46054.0,42868.0
21484,34011,2019,65506.0,62056.0
21485,34013,2019,372073.0,356132.0
21486,34015,2019,150912.0,145571.0
21487,34017,2019,362822.0,351387.0
21488,34019,2019,65027.0,63304.0
21489,34021,2019,204413.0,198194.0
21490,34023,2019,440256.0,427054.0
21491,34025,2019,330003.0,319888.0
21492,34027,2019,258190.0,251185.0
21493,34029,2019,279686.0,269814.0
21494,34031,2019,243830.0,233697.0
21495,34033,2019,29355.0,27991.0
21496,34035,2019,172036.0,167057.0
21497,34037,2019,74565.0,72105.0
21498,34039,2019,278363.0,268496.0
21499,34041,2019,56029.0,54212.0
21500,35000,2019,960239.0,911926.0
21501,35001,2019,335633.0,320206.0
21502,35003,2019,1143.0,1069.0
21503,35005,2019,27495.0,26114.0
21504,35006,2019,9049.0,8464.0
21505,35007,2019,5538.0,5272.0
21506,35009,2019,21785.0,20858.0
21507,35011,2019,795.0,760.0
21508,35013,2019,98591.0,92799.0
21509,35015,2019,34703.0,33593.0
21510,35017,2019,12289.0,11683.0
21511,35019,2019,1575.0,1490.0
21512,35021,2019,270.0,257.0
21513,35023,2019,2099.0,2007.0
21514,35025,2019,31433.0,30138.0
21515,35027,2019,9059.0,8629.0
21516,35028,2019,9618.0,9302.0
21517,35029,2019,10446.0,9139.0
21518,35031,2019,24364.0,22605.0
21519,35033,2019,2231.0,2093.0
21520,35035,2019,25047.0,23768.0
21521,35037,2019,3236.0,3062.0
21522,35039,2019,16860.0,15941.0
21523,35041,2019,7907.0,7543.0
21524,35043,2019,67492.0,64133.0
21525,35045,2019,52301.0,49222.0
21526,35047,2019,10845.0,10199.0
21527,35049,2019,74198.0,71109.0
21528,35051,2019,3943.0,3672.0
21529,35053,2019,6493.0,6103.0
21530,35055,2019,15301.0,14353.0
21531,35057,2019,5688.0,5292.0
21532,35059,2019,1867.0,1801.0
21533,35061,2019,30945.0,29250.0
21534,36000,2019,9507139.0,9143287.0
21535,36001,2019,156887.0,151417.0
21536,36003,2019,19188.0,18176.0
21537,36005,2019,596168.0,564818.0
21538,36007,2019,83160.0,79389.0
21539,36009,2019,33593.0,31964.0
21540,36011,2019,35747.0,34281.0
21541,36013,2019,54049.0,51606.0
21542,36015,2019,35052.0,33650.0
21543,36017,2019,21843.0,20910.0
21544,36019,2019,36068.0,34557.0
21545,36021,2019,31041.0,30086.0
21546,36023,2019,22836.0,21766.0
21547,36025,2019,18941.0,18085.0
21548,36027,2019,144340.0,139358.0
21549,36029,2019,440795.0,422846.0
21550,36031,2019,16940.0,16174.0
21551,36033,2019,19437.0,18515.0
21552,36035,2019,22465.0,21380.0
21553,36037,2019,29631.0,28514.0
21554,36039,2019,20162.0,19297.0
21555,36041,2019,2207.0,2081.0
21556,36043,2019,27816.0,26506.0
21557,36045,2019,43737.0,41399.0
21558,36047,2019,1196433.0,1148750.0
21559,36049,2019,11540.0,10926.0
21560,36051,2019,30584.0,29339.0
21561,36053,2019,32765.0,31355.0
21562,36055,2019,360928.0,346547.0
21563,36057,2019,22185.0,21103.0
21564,36059,2019,708259.0,684992.0
21565,36061,2019,918438.0,886994.0
21566,36063,2019,98222.0,93554.0
21567,36065,2019,101213.0,97070.0
21568,36067,2019,219487.0,211207.0
21569,36069,2019,55334.0,53276.0
21570,36071,2019,186523.0,179768.0
21571,36073,2019,17459.0,16668.0
21572,36075,2019,52479.0,49738.0
21573,36077,2019,27820.0,26687.0
21574,36079,2019,50954.0,49149.0
21575,36081,2019,1135501.0,1096976.0
21576,36083,2019,80862.0,77940.0
21577,36085,2019,223957.0,215509.0
21578,36087,2019,155400.0,150107.0
21579,36089,2019,42939.0,40645.0
21580,36091,2019,118996.0,115147.0
21581,36093,2019,76131.0,73332.0
21582,36095,2019,14611.0,13959.0
21583,36097,2019,8041.0,7683.0
21584,36099,2019,15901.0,15316.0
21585,36101,2019,42364.0,40505.0
21586,36103,2019,776768.0,749233.0
21587,36105,2019,36480.0,35097.0
21588,36107,2019,22591.0,21692.0
21589,36109,2019,49122.0,47408.0
21590,36111,2019,87506.0,84352.0
21591,36113,2019,31081.0,29714.0
21592,36115,2019,27787.0,26703.0
21593,36117,2019,43773.0,42087.0
21594,36119,2019,484675.0,467237.0
21595,36121,2019,18044.0,17284.0
21596,36123,2019,11892.0,11467.0
21597,37000,2019,5077492.0,4885611.0
21598,37001,2019,82991.0,79907.0
21599,37003,2019,18091.0,17508.0
21600,37005,2019,4419.0,4216.0
21601,37007,2019,10791.0,10356.0
21602,37009,2019,12958.0,12495.0
21603,37011,2019,7578.0,7305.0
21604,37013,2019,19683.0,18810.0
21605,37015,2019,7861.0,7499.0
21606,37017,2019,14663.0,13987.0
21607,37019,2019,54986.0,52177.0
21608,37021,2019,141707.0,137569.0
21609,37023,2019,41057.0,39567.0
21610,37025,2019,110718.0,106850.0
21611,37027,2019,36641.0,35199.0
21612,37029,2019,4739.0,4564.0
21613,37031,2019,32314.0,31019.0
21614,37033,2019,9927.0,9495.0
21615,37035,2019,79385.0,76615.0
21616,37037,2019,36465.0,35268.0
21617,37039,2019,11295.0,10805.0
21618,37041,2019,5585.0,5334.0
21619,37043,2019,4178.0,3994.0
21620,37045,2019,48989.0,47106.0
21621,37047,2019,22931.0,21831.0
21622,37049,2019,41938.0,40287.0
21623,37051,2019,128825.0,122423.0
21624,37053,2019,14426.0,13927.0
21625,37055,2019,20207.0,19283.0
21626,37057,2019,81637.0,78723.0
21627,37059,2019,20776.0,20090.0
21628,37061,2019,25557.0,24561.0
21629,37063,2019,174573.0,168779.0
21630,37065,2019,21091.0,19873.0
21631,37067,2019,190021.0,183105.0
21632,37069,2019,31749.0,30498.0
21633,37071,2019,110926.0,106717.0
21634,37073,2019,5338.0,5130.0
21635,37075,2019,3255.0,3085.0
21636,37077,2019,30426.0,29429.0
21637,37079,2019,9650.0,9302.0
21638,37081,2019,264755.0,254165.0
21639,37083,2019,20545.0,19414.0
21640,37085,2019,53744.0,51333.0
21641,37087,2019,30149.0,29152.0
21642,37089,2019,55467.0,53682.0
21643,37091,2019,9273.0,8811.0
21644,37093,2019,20281.0,19305.0
21645,37095,2019,1934.0,1772.0
21646,37097,2019,90393.0,87204.0
21647,37099,2019,20085.0,19273.0
21648,37101,2019,100706.0,97106.0
21649,37103,2019,4344.0,4180.0
21650,37105,2019,26341.0,25195.0
21651,37107,2019,28196.0,27163.0
21652,37109,2019,44300.0,42781.0
21653,37111,2019,21039.0,20260.0
21654,37113,2019,15755.0,15158.0
21655,37115,2019,10176.0,9815.0
21656,37117,2019,9120.0,8678.0
21657,37119,2019,625637.0,603303.0
21658,37121,2019,6105.0,5835.0
21659,37123,2019,11657.0,11209.0
21660,37125,2019,42429.0,40836.0
21661,37127,2019,43462.0,41427.0
21662,37129,2019,123739.0,119384.0
21663,37131,2019,7813.0,7424.0
21664,37133,2019,64975.0,62059.0
21665,37135,2019,80591.0,77968.0
21666,37137,2019,5427.0,5229.0
21667,37139,2019,16915.0,16159.0
21668,37141,2019,28974.0,27851.0
21669,37143,2019,5010.0,4768.0
21670,37145,2019,18521.0,17763.0
21671,37147,2019,90233.0,86516.0
21672,37149,2019,9170.0,8836.0
21673,37151,2019,66535.0,64088.0
21674,37153,2019,16789.0,15939.0
21675,37155,2019,50631.0,48009.0
21676,37157,2019,40351.0,38623.0
21677,37159,2019,66041.0,63436.0
21678,37161,2019,25447.0,24239.0
21679,37163,2019,29628.0,28537.0
21680,37165,2019,11582.0,10842.0
21681,37167,2019,30569.0,29470.0
21682,37169,2019,21836.0,21074.0
21683,37171,2019,34232.0,33025.0
21684,37173,2019,7089.0,6816.0
21685,37175,2019,14801.0,14268.0
21686,37177,2019,1434.0,1350.0
21687,37179,2019,124867.0,120622.0
21688,37181,2019,17501.0,16521.0
21689,37183,2019,596307.0,576542.0
21690,37185,2019,6619.0,6253.0
21691,37187,2019,4501.0,4249.0
21692,37189,2019,29702.0,28698.0
21693,37191,2019,52278.0,50186.0
21694,37193,2019,29566.0,28413.0
21695,37195,2019,35235.0,33267.0
21696,37197,2019,17853.0,17256.0
21697,37199,2019,8500.0,8191.0
21698,38000,2019,409480.0,399959.0
21699,38001,2019,1047.0,1025.0
21700,38003,2019,5197.0,5042.0
21701,38005,2019,2295.0,2201.0
21702,38007,2019,440.0,429.0
21703,38009,2019,2964.0,2868.0
21704,38011,2019,1717.0,1689.0
21705,38013,2019,1068.0,1044.0
21706,38015,2019,49895.0,48718.0
21707,38017,2019,103932.0,101865.0
21708,38019,2019,1893.0,1842.0
21709,38021,2019,2312.0,2269.0
21710,38023,2019,1458.0,1438.0
21711,38025,2019,3229.0,3178.0
21712,38027,2019,1223.0,1170.0
21713,38029,2019,1438.0,1380.0
21714,38031,2019,1518.0,1477.0
21715,38033,2019,841.0,826.0
21716,38035,2019,37531.0,36773.0
21717,38037,2019,1183.0,1157.0
21718,38039,2019,1028.0,1003.0
21719,38041,2019,1383.0,1357.0
21720,38043,2019,1270.0,1220.0
21721,38045,2019,2062.0,2020.0
21722,38047,2019,862.0,843.0
21723,38049,2019,3071.0,2966.0
21724,38051,2019,1107.0,1074.0
21725,38053,2019,10468.0,10302.0
21726,38055,2019,4721.0,4575.0
21727,38057,2019,3639.0,3491.0
21728,38059,2019,16496.0,16019.0
21729,38061,2019,7423.0,7322.0
21730,38063,2019,1389.0,1347.0
21731,38065,2019,873.0,841.0
21732,38067,2019,3335.0,3223.0
21733,38069,2019,1719.0,1665.0
21734,38071,2019,5658.0,5496.0
21735,38073,2019,2823.0,2775.0
21736,38075,2019,1211.0,1182.0
21737,38077,2019,8654.0,8455.0
21738,38079,2019,4622.0,4249.0
21739,38081,2019,2686.0,2639.0
21740,38083,2019,674.0,645.0
21741,38085,2019,1210.0,1164.0
21742,38087,2019,393.0,384.0
21743,38089,2019,18791.0,18417.0
21744,38091,2019,984.0,964.0
21745,38093,2019,10396.0,10163.0
21746,38095,2019,1145.0,1114.0
21747,38097,2019,4414.0,4300.0
21748,38099,2019,5173.0,5007.0
21749,38101,2019,31929.0,31155.0
21750,38103,2019,1894.0,1837.0
21751,38105,2019,24800.0,24354.0
21752,39000,2019,5842249.0,5599016.0
21753,39001,2019,10853.0,10107.0
21754,39003,2019,48099.0,46140.0
21755,39005,2019,26936.0,25809.0
21756,39007,2019,44731.0,42575.0
21757,39009,2019,28013.0,26528.0
21758,39011,2019,25073.0,24313.0
21759,39013,2019,30124.0,28417.0
21760,39015,2019,19619.0,18633.0
21761,39017,2019,196475.0,188984.0
21762,39019,2019,12980.0,12331.0
21763,39021,2019,20160.0,19406.0
21764,39023,2019,63632.0,60867.0
21765,39025,2019,107879.0,103812.0
21766,39027,2019,17785.0,16941.0
21767,39029,2019,47652.0,45336.0
21768,39031,2019,14452.0,13598.0
21769,39033,2019,18350.0,17486.0
21770,39035,2019,617183.0,590862.0
21771,39037,2019,25921.0,24962.0
21772,39039,2019,18139.0,17362.0
21773,39041,2019,112702.0,109119.0
21774,39043,2019,37543.0,35677.0
21775,39045,2019,78926.0,75955.0
21776,39047,2019,13949.0,13403.0
21777,39049,2019,701103.0,676089.0
21778,39051,2019,22564.0,21623.0
21779,39053,2019,12288.0,11619.0
21780,39055,2019,49637.0,47875.0
21781,39057,2019,84010.0,80834.0
21782,39059,2019,18711.0,17680.0
21783,39061,2019,418668.0,402626.0
21784,39063,2019,42122.0,40776.0
21785,39065,2019,13977.0,13388.0
21786,39067,2019,6859.0,6496.0
21787,39069,2019,13244.0,12625.0
21788,39071,2019,17167.0,16269.0
21789,39073,2019,13035.0,12427.0
21790,39075,2019,20944.0,20309.0
21791,39077,2019,28136.0,26505.0
21792,39079,2019,12821.0,12021.0
21793,39081,2019,27967.0,26324.0
21794,39083,2019,31743.0,30473.0
21795,39085,2019,127950.0,123124.0
21796,39087,2019,23974.0,22728.0
21797,39089,2019,91103.0,87674.0
21798,39091,2019,22966.0,22122.0
21799,39093,2019,156117.0,149305.0
21800,39095,2019,211263.0,201347.0
21801,39097,2019,20961.0,20231.0
21802,39099,2019,103802.0,97807.0
21803,39101,2019,28664.0,27497.0
21804,39103,2019,99285.0,95823.0
21805,39105,2019,9171.0,8534.0
21806,39107,2019,23556.0,22937.0
21807,39109,2019,54699.0,52665.0
21808,39111,2019,5374.0,4927.0
21809,39113,2019,253146.0,242410.0
21810,39115,2019,6764.0,6324.0
21811,39117,2019,16924.0,16219.0
21812,39119,2019,39908.0,37939.0
21813,39121,2019,4745.0,4414.0
21814,39123,2019,21142.0,19932.0
21815,39125,2019,8676.0,8341.0
21816,39127,2019,15963.0,15124.0
21817,39129,2019,26634.0,25559.0
21818,39131,2019,10858.0,10181.0
21819,39133,2019,87755.0,84014.0
21820,39135,2019,21268.0,20462.0
21821,39137,2019,18925.0,18334.0
21822,39139,2019,52656.0,50255.0
21823,39141,2019,35478.0,33975.0
21824,39143,2019,30740.0,29407.0
21825,39145,2019,29088.0,27253.0
21826,39147,2019,27575.0,26425.0
21827,39149,2019,24303.0,23437.0
21828,39151,2019,186709.0,178207.0
21829,39153,2019,274027.0,262228.0
21830,39155,2019,87430.0,82037.0
21831,39157,2019,45142.0,43180.0
21832,39159,2019,29554.0,28596.0
21833,39161,2019,15095.0,14600.0
21834,39163,2019,5600.0,5282.0
21835,39165,2019,121033.0,116749.0
21836,39167,2019,27573.0,26083.0
21837,39169,2019,62425.0,60382.0
21838,39171,2019,19134.0,18494.0
21839,39173,2019,71829.0,69182.0
21840,39175,2019,13105.0,12693.0
21841,40000,2019,1845657.0,1788375.0
21842,40001,2019,8094.0,7779.0
21843,40003,2019,2795.0,2742.0
21844,40005,2019,4910.0,4709.0
21845,40007,2019,2869.0,2814.0
21846,40009,2019,10470.0,10158.0
21847,40011,2019,4734.0,4645.0
21848,40013,2019,21427.0,20810.0
21849,40015,2019,11806.0,11410.0
21850,40017,2019,75859.0,73828.0
21851,40019,2019,21466.0,20770.0
21852,40021,2019,18773.0,18069.0
21853,40023,2019,5423.0,5175.0
21854,40025,2019,1326.0,1304.0
21855,40027,2019,143335.0,139496.0
21856,40029,2019,2453.0,2362.0
21857,40031,2019,48109.0,46451.0
21858,40033,2019,2659.0,2579.0
21859,40035,2019,5916.0,5718.0
21860,40037,2019,31530.0,30426.0
21861,40039,2019,15608.0,15234.0
21862,40041,2019,18113.0,17465.0
21863,40043,2019,2895.0,2837.0
21864,40045,2019,2135.0,2085.0
21865,40047,2019,27068.0,26300.0
21866,40049,2019,12576.0,12201.0
21867,40051,2019,26490.0,25716.0
21868,40053,2019,2660.0,2607.0
21869,40055,2019,1824.0,1751.0
21870,40057,2019,1178.0,1146.0
21871,40059,2019,1728.0,1681.0
21872,40061,2019,4226.0,4016.0
21873,40063,2019,5321.0,5077.0
21874,40065,2019,10644.0,10352.0
21875,40067,2019,2491.0,2415.0
21876,40069,2019,3754.0,3601.0
21877,40071,2019,18268.0,17536.0
21878,40073,2019,9094.0,8918.0
21879,40075,2019,3430.0,3308.0
21880,40077,2019,3118.0,2933.0
21881,40079,2019,18996.0,18156.0
21882,40081,2019,15685.0,15159.0
21883,40083,2019,22315.0,21709.0
21884,40085,2019,6172.0,6040.0
21885,40087,2019,19784.0,19273.0
21886,40089,2019,14388.0,13618.0
21887,40091,2019,7086.0,6697.0
21888,40093,2019,3861.0,3783.0
21889,40095,2019,6892.0,6666.0
21890,40097,2019,19387.0,18817.0
21891,40099,2019,6315.0,6136.0
21892,40101,2019,29576.0,28496.0
21893,40103,2019,5663.0,5534.0
21894,40105,2019,4563.0,4415.0
21895,40107,2019,4599.0,4401.0
21896,40109,2019,385238.0,373758.0
21897,40111,2019,15721.0,14994.0
21898,40113,2019,20637.0,19900.0
21899,40115,2019,14216.0,13767.0
21900,40117,2019,7341.0,7068.0
21901,40119,2019,38114.0,37082.0
21902,40121,2019,17166.0,16490.0
21903,40123,2019,18943.0,18381.0
21904,40125,2019,32367.0,31266.0
21905,40127,2019,4275.0,4076.0
21906,40129,2019,1854.0,1802.0
21907,40131,2019,45291.0,43980.0
21908,40133,2019,9419.0,8992.0
21909,40135,2019,16326.0,15700.0
21910,40137,2019,18567.0,17816.0
21911,40139,2019,11208.0,11006.0
21912,40141,2019,2996.0,2892.0
21913,40143,2019,324588.0,314893.0
21914,40145,2019,38475.0,37343.0
21915,40147,2019,22340.0,21620.0
21916,40149,2019,5158.0,4995.0
21917,40151,2019,4594.0,4506.0
21918,40153,2019,8972.0,8727.0
21919,41000,2019,2106948.0,2029051.0
21920,41001,2019,7150.0,6827.0
21921,41003,2019,47696.0,46281.0
21922,41005,2019,219631.0,212283.0
21923,41007,2019,19411.0,18693.0
21924,41009,2019,24332.0,23252.0
21925,41011,2019,26265.0,25009.0
21926,41013,2019,9863.0,9359.0
21927,41015,2019,8906.0,8451.0
21928,41017,2019,96470.0,92745.0
21929,41019,2019,46698.0,44456.0
21930,41021,2019,947.0,913.0
21931,41023,2019,3193.0,2978.0
21932,41025,2019,3585.0,3399.0
21933,41027,2019,14472.0,14021.0
21934,41029,2019,104005.0,99563.0
21935,41031,2019,10174.0,9667.0
21936,41033,2019,35874.0,34123.0
21937,41035,2019,29493.0,27713.0
21938,41037,2019,3626.0,3434.0
21939,41039,2019,181067.0,173840.0
21940,41041,2019,20878.0,19986.0
21941,41043,2019,58841.0,56328.0
21942,41045,2019,12339.0,11840.0
21943,41047,2019,162391.0,156103.0
21944,41049,2019,5774.0,5541.0
21945,41051,2019,453933.0,439230.0
21946,41053,2019,40247.0,38642.0
21947,41055,2019,930.0,898.0
21948,41057,2019,11920.0,11465.0
21949,41059,2019,36800.0,35058.0
21950,41061,2019,12020.0,11450.0
21951,41063,2019,3439.0,3243.0
21952,41065,2019,13431.0,12888.0
21953,41067,2019,325772.0,315863.0
21954,41069,2019,713.0,683.0
21955,41071,2019,54664.0,52829.0
21956,42000,2019,6496785.0,6206707.0
21957,42001,2019,55420.0,53560.0
21958,42003,2019,650065.0,622714.0
21959,42005,2019,32132.0,30466.0
21960,42007,2019,83973.0,80086.0
21961,42009,2019,23575.0,22442.0
21962,42011,2019,215799.0,206204.0
21963,42013,2019,59701.0,56957.0
21964,42015,2019,28766.0,27484.0
21965,42017,2019,345234.0,331721.0
21966,42019,2019,100192.0,96209.0
21967,42021,2019,57942.0,54792.0
21968,42023,2019,2095.0,1968.0
21969,42025,2019,32203.0,30430.0
21970,42027,2019,80044.0,77307.0
21971,42029,2019,287955.0,278597.0
21972,42031,2019,17103.0,16249.0
21973,42033,2019,35991.0,34080.0
21974,42035,2019,18320.0,17306.0
21975,42037,2019,33509.0,31881.0
21976,42039,2019,38656.0,36790.0
21977,42041,2019,132897.0,128321.0
21978,42043,2019,144659.0,138690.0
21979,42045,2019,300134.0,287722.0
21980,42047,2019,15672.0,14896.0
21981,42049,2019,129087.0,123080.0
21982,42051,2019,56931.0,53463.0
21983,42053,2019,1815.0,1688.0
21984,42055,2019,77764.0,74714.0
21985,42057,2019,7877.0,7523.0
21986,42059,2019,16635.0,15764.0
21987,42061,2019,19957.0,18755.0
21988,42063,2019,39104.0,37090.0
21989,42065,2019,20578.0,19584.0
21990,42067,2019,12620.0,12050.0
21991,42069,2019,105266.0,100005.0
21992,42071,2019,285560.0,275504.0
21993,42073,2019,40744.0,38615.0
21994,42075,2019,72430.0,69542.0
21995,42077,2019,193827.0,184886.0
21996,42079,2019,158500.0,149330.0
21997,42081,2019,56997.0,54191.0
21998,42083,2019,17348.0,16413.0
21999,42085,2019,49073.0,46627.0
22000,42087,2019,21071.0,20068.0
22001,42089,2019,83436.0,78856.0
22002,42091,2019,457478.0,441097.0
22003,42093,2019,9172.0,8837.0
22004,42095,2019,161942.0,154559.0
22005,42097,2019,43204.0,40735.0
22006,42099,2019,24521.0,23592.0
22007,42101,2019,724814.0,683903.0
22008,42103,2019,25393.0,23953.0
22009,42105,2019,7239.0,6806.0
22010,42107,2019,66610.0,62928.0
22011,42109,2019,20121.0,19004.0
22012,42111,2019,33516.0,31694.0
22013,42113,2019,2658.0,2516.0
22014,42115,2019,20549.0,19645.0
22015,42117,2019,19041.0,18011.0
22016,42119,2019,19937.0,19121.0
22017,42121,2019,22421.0,21315.0
22018,42123,2019,18964.0,18088.0
22019,42125,2019,107303.0,102383.0
22020,42127,2019,22509.0,21421.0
22021,42129,2019,181017.0,172719.0
22022,42131,2019,13561.0,12887.0
22023,42133,2019,236166.0,226878.0
22024,44000,2019,558874.0,538703.0
22025,44001,2019,26013.0,25219.0
22026,44003,2019,91305.0,88333.0
22027,44005,2019,44198.0,42803.0
22028,44007,2019,328216.0,315398.0
22029,44009,2019,69141.0,66949.0
22030,45000,2019,2367685.0,2302573.0
22031,45001,2019,10020.0,9697.0
22032,45003,2019,74901.0,72812.0
22033,45005,2019,2645.0,2509.0
22034,45007,2019,90715.0,88350.0
22035,45009,2019,4924.0,4662.0
22036,45011,2019,8136.0,7802.0
22037,45013,2019,77263.0,75268.0
22038,45015,2019,105463.0,102879.0
22039,45017,2019,6533.0,6308.0
22040,45019,2019,210879.0,206178.0
22041,45021,2019,25135.0,24396.0
22042,45023,2019,13183.0,12651.0
22043,45025,2019,21969.0,21354.0
22044,45027,2019,12633.0,12162.0
22045,45029,2019,16741.0,16229.0
22046,45031,2019,30284.0,29291.0
22047,45033,2019,12909.0,12398.0
22048,45035,2019,77887.0,76013.0
22049,45037,2019,10714.0,10424.0
22050,45039,2019,9472.0,9064.0
22051,45041,2019,66860.0,64974.0
22052,45043,2019,25679.0,24747.0
